"DAY_OF_MONTH","DAY_OF_WEEK","OP_CARRIER_AIRLINE_ID","OP_CARRIER","OP_CARRIER_FL_NUM","ORIGIN_AIRPORT_ID","DEST_AIRPORT_ID","DEP_DEL15","ARR_DEL15","CANCELLED","DIVERTED","DISTANCE"
"537543",28,2,19790,5,1509,11697,11193,1,"0",0,0,932
"310509",16,4,19977,14,258,14771,10423,1,"0",0,0,1504
"73770",4,6,20304,13,3079,13930,14869,1,"0",0,0,1250
"441803",23,4,20397,12,5528,11278,10599,2,"0",0,0,653
"393844",21,2,19977,14,475,11618,10397,1,"0",0,0,746
"7058",1,3,19790,5,548,12264,10397,1,"0",0,0,534
"291983",16,4,20409,4,1973,11618,15304,1,"0",0,0,997
"39291",3,5,20409,4,1137,10721,11433,1,"0",0,0,632
"108902",6,1,19393,15,556,13198,13495,1,"0",0,0,689
"544212",29,3,19393,15,1717,14683,14107,1,"0",0,0,843
"236098",13,1,19977,14,1701,12892,10821,1,"0",0,0,2329
"550415",29,3,20304,13,4105,11648,13487,1,"0",0,0,1026
"228537",12,7,19930,3,813,12892,13830,1,"0",0,0,2486
"216885",12,7,19790,5,2825,11193,10397,1,"0",0,0,373
"94125",5,7,19930,3,1752,14747,10800,2,"1",0,0,937
"411848",22,3,20304,13,3420,14057,15023,1,"0",0,0,489
"270003",14,2,19393,15,1744,13232,14307,1,"0",0,0,842
"152888",8,3,19393,15,780,11697,11292,1,"0",0,0,1703
"24972",2,4,20397,12,5180,12197,11057,1,"0",0,0,564
"76272",4,6,19977,14,328,11292,12173,1,"0",0,0,3365
"465619",25,6,19790,5,1183,13931,10397,1,"0",0,0,516
"320633",17,5,19393,15,1924,14831,11259,1,"0",0,0,1450
"282319",15,3,20304,13,3015,12339,13930,2,"1",0,0,177
"76353",4,6,19977,14,243,11292,14771,1,"0",0,0,967
"329033",17,5,19790,5,2228,11433,13204,1,"0",0,0,957
"102578",6,1,20363,1,5167,10792,12953,2,"1",0,0,292
"416450",22,3,19805,2,1011,11298,12953,2,"1",0,0,1389
"483436",26,7,19393,15,3961,14869,10821,1,"0",0,0,1865
"57224",3,5,19393,15,2534,10821,14843,1,"0",0,0,1565
"314083",17,5,19805,2,2657,13303,13204,1,"0",0,0,192
"590445",31,5,19393,15,1991,12889,14831,1,"0",0,0,386
"99056",6,1,19930,3,817,12892,12173,1,"0",0,0,2556
"115506",6,1,20398,10,3966,11298,11867,1,"0",0,0,404
"516368",27,1,19805,2,2185,10821,11057,1,"0",0,0,361
"264758",14,2,20397,12,5550,14685,11057,1,"0",0,0,213
"113033",6,1,19790,5,2113,10397,14100,1,"0",0,0,666
"116975",6,1,19790,5,480,12339,10397,1,"0",0,0,432
"246649",13,1,20436,7,775,11292,12889,1,"0",0,0,628
"204222",11,6,20304,13,3814,11433,13871,1,"0",0,0,651
"120996",7,2,20363,1,4873,13487,13871,1,"0",0,0,282
"511064",27,1,20304,13,5578,11292,12896,1,"0",0,0,456
"345354",18,6,19977,14,221,13204,12264,1,"0",0,0,758
"557113",29,3,19977,14,766,14771,14057,1,"0",0,0,550
"118214",6,1,20363,1,4887,11618,11193,1,"0",0,0,569
"474283",25,6,20397,12,5142,10599,11057,2,"0",0,0,350
"400422",21,2,19393,15,1928,12892,11292,1,"0",0,0,862
"251333",13,1,19393,15,671,14107,14869,1,"0",0,0,507
"25770",2,4,19805,2,1521,14492,13303,1,"0",0,0,700
"17603",1,3,19977,14,420,12892,14771,1,"0",0,0,337
"454243",24,5,19805,2,1881,13204,14100,1,"0",0,0,861
"380785",20,1,19790,5,2061,10397,11540,2,"1",0,0,1282
"341684",18,6,20398,10,3348,13930,10268,1,"1",0,0,234
"481516",26,7,19393,15,616,12173,13830,1,"0",0,0,100
"351265",19,7,19393,15,3913,12889,15016,1,"0",0,0,1371
"380266",20,1,19790,5,1588,10397,12266,2,"1",0,0,689
"301241",16,4,19790,5,2707,14027,10397,1,"0",0,0,545
"510765",27,1,20304,13,5264,11292,11122,1,"0",0,0,230
"554153",29,3,20452,17,3627,12451,13930,1,"0",0,0,864
"586207",31,5,20304,13,3769,12953,13871,1,"0",0,0,1148
"228954",12,7,19805,2,1692,11057,14122,1,"0",0,0,366
"183776",10,5,19790,5,1818,10397,14869,2,"0",0,0,1590
"7182",1,3,19790,5,832,14869,11278,1,"0",0,0,1851
"41201",3,5,20378,16,6041,10874,12266,1,"0",0,0,1085
"334450",18,6,19393,15,5527,10397,11066,1,"0",0,0,447
"394607",21,2,20363,1,5414,13930,11193,1,"0",0,0,264
"442761",23,4,20363,1,5217,10529,13487,2,"0",0,0,1050
"424466",23,4,19805,2,1841,14027,11057,1,"0",0,0,590
"571168",30,4,20304,13,3203,11778,11298,1,"0",0,0,227
"597153",31,5,19790,5,1342,10397,12339,1,"0",0,0,432
"15764",1,3,19930,3,1963,14679,14771,1,"0",0,0,447
"478724",25,6,19805,2,385,11298,15016,2,"1",0,0,550
"252901",14,2,20398,10,3689,14576,13930,1,"0",0,0,528
"362963",19,7,20304,13,5914,14771,13485,1,"0",0,0,1772
"99876",6,1,19805,2,2146,12953,10721,1,"0",0,0,184
"585673",31,5,20304,13,3223,13930,15096,1,"0",0,0,607
"56514",3,5,19790,5,2999,10713,14869,1,"0",0,0,290
"446719",24,5,20304,13,5667,14698,14771,2,"1",0,0,190
"415448",22,3,20398,10,4228,11298,15016,1,"0",0,0,550
"224152",12,7,20304,13,4122,13487,13232,1,"0",0,0,349
"169597",9,4,20397,12,5171,11057,10868,1,"0",0,0,88
"316621",17,5,19393,15,2155,12892,14831,1,"0",0,0,308
"138027",8,3,20397,12,5543,10599,14100,1,"0",0,0,772
"137681",8,3,20409,4,182,10693,11697,1,"0",0,0,793
"168918",9,4,20398,10,4060,11298,11778,1,"0",0,0,227
"335823",18,6,20397,12,5678,12197,11278,2,"1",0,0,234
"377246",20,1,19393,15,1197,11066,10693,1,"0",0,0,337
"136936",7,2,20304,13,5444,14679,12892,1,"0",0,0,109
"154374",8,3,19393,15,1062,14107,13232,1,"0",0,0,1444
"257271",14,2,20363,1,5315,11433,11193,1,"0",0,0,229
"549580",29,3,20304,13,3357,14262,14771,1,"0",0,0,421
"49199",3,5,19977,14,314,11292,11618,1,"0",0,0,1605
"283524",15,3,20304,13,4158,14869,12954,1,"0",0,0,588
"242224",13,1,20416,11,970,11292,11697,1,"0",0,0,1703
"438059",23,4,19393,15,5757,13232,14492,1,"1",0,0,632
"581040",31,5,20304,13,5216,13930,12953,2,"0",0,0,733
"343080",18,6,20304,13,3445,14869,14771,1,"0",0,0,599
"155231",8,3,19690,9,211,12402,12173,1,"0",0,0,216
"52751",3,5,19930,3,32,14747,14100,1,"0",0,0,2378
"415920",22,3,20397,12,5083,12217,11278,1,"0",0,0,613
"301614",16,4,19790,5,3121,14843,12478,1,"0",0,0,1598
"90255",5,7,19805,2,780,14107,12339,1,"0",0,0,1488
"52595",3,5,20397,12,5550,11066,11057,1,"0",0,0,347
"383426",20,1,19393,15,795,13851,11278,1,"0",0,0,1158
"234650",13,1,19790,5,1089,15016,11433,1,"0",0,0,440
"89021",5,7,19393,15,2771,15016,10821,1,"0",0,0,738
"328860",17,5,19790,5,2077,10397,14100,1,"0",0,0,666
"583909",31,5,19805,2,1046,10423,13930,1,"0",0,0,977
"78883",5,7,20436,7,2432,15304,11042,1,"0",0,0,927
"347185",19,7,19805,2,401,11057,11278,1,"0",0,0,331
"357093",19,7,19790,5,865,12889,13487,1,"0",0,0,1299
"137194",7,2,20363,1,5143,15919,13487,1,"0",0,0,596
"238532",13,1,19393,15,1154,10821,10792,1,"0",0,0,281
"217592",12,7,19393,15,4790,10693,11292,1,"0",0,0,1014
"554686",29,3,19393,15,1693,15370,11292,1,"0",0,0,541
"27234",2,4,19393,15,3244,10693,14492,2,"1",0,0,442
"189507",10,5,20397,12,5044,11057,10431,1,"0",0,0,91
"165865",9,4,19790,5,1617,11298,14869,1,"0",0,0,989
"321607",17,5,20397,12,5272,11057,15249,2,"1",0,0,386
"63435",4,6,19790,5,1757,13495,11433,1,"0",0,0,926
"536057",28,2,19930,3,1927,12892,14771,1,"0",0,0,337
"229028",12,7,19805,2,1764,11057,14027,1,"0",0,0,590
"132422",7,2,19790,5,1988,13204,10397,1,"0",0,0,404
"425155",23,4,19790,5,1043,12478,12451,1,"0",0,0,828
"500616",27,1,19930,3,891,13198,14747,2,"0",0,0,1489
"136387",7,2,20304,13,4164,14869,14457,2,"0",0,0,508
"176051",9,4,19393,15,1922,11259,10140,1,"0",0,0,580
"459710",24,5,19790,5,1824,14057,14869,1,"0",0,0,630
"209853",11,6,19805,2,2610,11193,11298,1,"0",0,0,812
"96187",5,7,20304,13,4223,11433,12397,1,"0",0,0,353
"173020",9,4,20368,8,603,10466,14314,1,"0",0,0,477
"347532",19,7,19805,2,2364,13930,12892,1,"0",0,0,1744
"243567",13,1,20304,13,4174,10397,11308,1,"0",0,0,170
"134661",7,2,19805,2,2607,13495,11298,1,"0",0,0,447
"566312",30,4,20397,12,5187,10994,11057,2,"0",0,0,168
"181796",10,5,20409,4,590,11278,10721,1,"0",0,0,399
"315505",17,5,19977,14,1252,14683,12266,1,"0",0,0,191
"178588",10,5,19393,15,2101,11292,12892,2,"1",0,0,862
"379049",20,1,19805,2,2329,13303,14100,2,"0",0,0,1013
"177102",9,4,19393,15,1755,12892,14771,1,"0",0,0,337
"201044",11,6,19393,15,4648,12889,11292,1,"0",0,0,628
"561685",30,4,20363,1,4780,10397,10990,1,"0",0,0,457
"12735",1,3,20304,13,5645,11292,11503,2,"1",0,0,120
"174677",9,4,19805,2,2520,11298,13930,2,"0",0,0,801
"570104",30,4,19790,5,2353,10693,10397,1,"0",0,0,214
"43320",3,5,20416,11,903,13930,11298,2,"1",0,0,801
"64380",4,6,20304,13,5729,14869,14771,1,"0",0,0,599
"430603",23,4,19393,15,1898,14831,13891,1,"0",0,0,333
"331048",18,6,20398,10,3944,14952,11298,1,"0",0,0,630
"317405",17,5,19393,15,419,14107,14771,1,"0",0,0,651
"40552",3,5,20452,17,4272,13303,12339,1,"0",0,0,1020
"94122",5,7,19930,3,1744,14747,14771,2,"1",0,0,679
"374760",20,1,19977,14,1857,11618,14635,1,"0",0,0,1068
"398980",21,2,19393,15,1922,10693,11259,1,"0",0,0,623
"129949",7,2,19690,9,330,13830,12758,2,"1",0,0,84
"212963",12,7,20409,4,260,14100,10721,1,"0",0,0,280
"349408",19,7,20304,13,4292,12003,14869,1,"0",0,0,463
"544750",29,3,20378,16,6225,10747,12266,1,"0",0,0,308
"69887",4,6,20416,11,464,11697,13930,2,"1",0,0,1182
"480864",26,7,19805,2,2333,13303,14100,2,"1",0,0,1013
"551541",29,3,20304,13,5999,11648,11292,1,"0",0,0,752
"136164",7,2,20304,13,3970,13487,14252,1,"0",0,0,1254
"42315",3,5,19805,2,1446,11298,15370,1,"0",0,0,237
"544114",29,3,19393,15,9,14679,14107,1,"0",0,0,304
"108083",6,1,19393,15,285,11292,14747,1,"0",0,0,1024
"423240",23,4,20409,4,1417,10423,12954,1,"0",0,0,1226
"290583",15,3,20363,1,5290,12478,11278,1,"0",0,0,213
"402973",22,3,20366,6,4309,13422,12266,1,"0",0,0,427
"111991",6,1,20416,11,126,11697,13577,1,"0",0,0,529
"277120",15,3,19393,15,1189,14321,10821,1,"0",0,0,452
"111150",6,1,19690,9,506,12173,13830,1,"0",0,0,100
"229845",12,7,19977,14,2223,11292,14747,1,"0",0,0,1024
"438218",23,4,20398,10,4054,11637,13930,2,"1",0,0,557
"304596",16,4,19393,15,1720,11292,11433,1,"0",0,0,1123
"343456",18,6,20304,13,4016,11977,10397,2,"1",0,0,774
"266165",14,2,19790,5,1200,10397,10721,1,"0",0,0,946
"157490",9,4,20398,10,3732,10693,13930,1,"0",0,0,409
"516352",27,1,19805,2,2163,10721,12953,1,"0",0,0,184
"220006",12,7,19393,15,5502,14107,14869,1,"0",0,0,507
"8062",1,3,19790,5,1919,12953,13487,1,"0",0,0,1020
"403811",22,3,19690,9,34,13830,12892,1,"0",0,0,2486
"395517",21,2,20398,10,3924,13930,11995,1,"0",0,0,589
"408242",22,3,19393,15,1317,12889,13342,1,"0",0,0,1524
"337973",18,6,20397,12,5176,11057,14098,2,"1",0,0,282
"523453",28,2,19805,2,335,13303,13930,1,"0",0,0,1197
"395701",21,2,20409,4,1223,11278,13204,1,"0",0,0,759
"279739",15,3,19805,2,1292,11057,14492,1,"0",0,0,130
"195496",10,5,19977,14,2328,11618,13495,2,"1",0,0,1167
"56071",3,5,19790,5,2449,10397,11618,2,"1",0,0,746
"272045",15,3,20397,12,5618,11057,10990,1,"0",0,0,245
"181739",10,5,20409,4,476,13204,14307,2,"1",0,0,1072
"489363",26,7,19977,14,1816,13930,11618,1,"0",0,0,719
"239780",13,1,19393,15,869,13796,14057,1,"0",0,0,543
"226569",12,7,20416,11,106,11697,10397,1,"0",0,0,581
"512770",27,1,19393,15,1495,12889,11292,1,"0",0,0,628
"338581",18,6,20436,7,2423,11042,14635,1,"1",0,0,1025
"311083",16,4,19393,15,376,10821,10994,1,"0",0,0,472
"531757",28,2,20304,13,3558,10257,11433,2,"1",0,0,489
"437481",23,4,19393,15,1953,12889,14107,2,"1",0,0,255
"357207",19,7,19790,5,1054,10529,10397,1,"0",0,0,859
"501592",27,1,19790,5,738,14107,14869,1,"0",0,0,507
"84958",5,7,19977,14,1938,14057,11292,1,"0",0,0,991
"55488",3,5,19790,5,1872,14107,13487,1,"0",0,0,1276
"415156",22,3,19393,15,1002,15304,13232,1,"0",0,0,997
"578310",30,4,20363,1,5395,11433,11423,1,"0",0,0,534
"200416",11,6,20452,17,4404,11066,11057,1,"0",0,0,347
"13368",1,3,19977,14,2086,12266,12889,1,"0",0,0,1222
"18524",2,4,20398,10,3437,11298,10155,2,"1",0,0,89
"387062",21,2,19790,5,2469,12953,11697,1,"0",0,0,1076
"58400",3,5,19393,15,1278,12892,14771,1,"0",0,0,337
"228598",12,7,19930,3,919,11697,12892,1,"0",0,0,2343
"90612",5,7,20416,11,1557,10397,15304,1,"0",0,0,406
"444791",24,5,20304,13,3082,14588,11298,1,"0",0,0,435
"21802",2,4,19790,5,1760,14869,13486,1,"0",0,0,436
"58326",3,5,19393,15,2088,12892,10423,2,"1",0,0,1242
"302614",16,4,20304,13,3882,11433,12266,1,"0",0,0,1075
"333740",18,6,19393,15,4221,14107,13871,1,"0",0,0,1037
"520195",28,2,19805,2,415,14100,13303,1,"0",0,0,1013
"56867",3,5,19393,15,2264,10693,13232,2,"0",0,0,395
"541289",29,3,19393,15,1580,10397,15016,1,"0",0,0,484
"13055",1,3,19977,14,2429,12889,11618,1,"0",0,0,2227
"315484",17,5,19977,14,1285,11638,13930,2,"0",0,0,1730
"32474",2,4,20304,13,4273,10779,14869,2,"1",0,0,358
"76879",4,6,20363,1,5072,11433,11203,1,"0",0,0,363
"465051",25,6,19805,2,2822,12953,11298,1,"0",0,0,1389
"149600",8,3,19790,5,2809,10397,14685,1,"0",0,0,214
"323002",17,5,20416,11,781,10821,13204,1,"0",0,0,787
"558903",30,4,19393,15,1720,11292,11433,2,"1",0,0,1123
"387663",21,2,19790,5,3099,12478,12892,1,"0",0,0,2475
"197591",11,6,20366,6,4404,11618,15412,1,"0",0,0,631
"267329",14,2,19977,14,1162,10732,11618,2,"1",0,0,1585
"299022",16,4,19805,2,1018,12339,11298,2,"1",0,0,761
"199298",11,6,19977,14,2141,11292,14570,1,"0",0,0,804
"393932",21,2,19977,14,388,11697,12266,1,"0",0,0,966
"577681",30,4,20416,11,1101,11057,13204,1,"0",0,0,468
"167269",9,4,19790,5,2899,11057,10397,1,"0",0,0,226
"392964",21,2,19977,14,1986,12266,10140,1,"0",0,0,744
"160889",9,4,20304,13,5400,11292,11540,1,"0",0,0,563
"492755",26,7,20416,11,300,13577,12953,1,"0",0,0,563
"284231",15,3,20304,13,5594,11986,12266,1,"0",0,0,1042
"195827",10,5,19977,14,1938,11292,13930,2,"1",0,0,888
"362241",19,7,20304,13,5087,14952,13930,2,"1",0,0,174
"199295",11,6,19977,14,2148,11697,12266,1,"1",0,0,966
"285649",15,3,20398,10,3491,12953,14122,1,"0",0,0,335
"38969",3,5,20398,10,3653,12478,14122,2,"1",0,0,340
"145034",8,3,20363,1,4906,12953,14122,1,"0",0,0,335
"392424",21,2,20416,11,1148,11618,10397,1,"0",0,0,746
"598099",31,5,19790,5,2176,10397,10693,1,"0",0,0,214
"40275",3,5,20436,7,831,15356,14986,1,"0",0,0,992
"475517",25,6,20304,13,3163,11298,14674,1,"0",0,0,551
"378441",20,1,19805,2,2435,14685,11298,1,"0",0,0,925
"507450",27,1,20378,16,6169,10397,12266,1,"0",0,0,689
"198758",11,6,20436,7,1157,13930,13204,1,"1",0,0,1005
"248851",13,1,20397,12,5606,12197,11057,2,"1",0,0,564
"409700",22,3,20378,16,5784,11298,14108,1,"0",0,0,672
"452950",24,5,20398,10,4035,11267,12953,1,"0",0,0,549
"6036",1,3,19805,2,1574,10397,13930,2,"1",0,0,606
"156521",8,3,20452,17,5968,10721,14100,1,"1",0,0,280
"495453",26,7,20436,7,1267,13204,13198,2,"0",0,0,1072
"211674",11,6,19790,5,2234,12478,10397,2,"1",0,0,760
"144724",8,3,20452,17,4526,11057,13577,1,"0",0,0,157
"146885",8,3,20416,11,407,13204,11298,1,"0",0,0,985
"189564",10,5,20397,12,5093,11278,10994,1,"0",0,0,444
"309739",16,4,19977,14,1287,11618,13495,2,"1",0,0,1167
"12089",1,3,20304,13,4208,11525,14869,1,"0",0,0,200
"285789",15,3,20398,10,3645,13930,11066,1,"0",0,0,296
"540588",29,3,20452,17,4422,10397,13303,1,"1",0,0,594
"558410",30,4,19393,15,146,10821,10994,1,"0",0,0,472
"408391",22,3,19393,15,203,12892,13796,1,"0",0,0,337
"79778",5,7,19790,5,1342,12339,10397,1,"0",0,0,432
"114837",6,1,20366,6,3998,11973,12266,1,"0",0,0,376
"284678",15,3,20452,17,3501,11433,11618,1,"0",0,0,488
"337737",18,6,19690,9,372,12173,12402,2,"1",0,0,216
"463287",25,6,20366,6,4425,12266,15016,1,"0",0,0,667
"257265",14,2,20363,1,5311,15096,11433,1,"0",0,0,374
"229314",12,7,20436,7,2150,12889,14107,1,"0",0,0,255
"27670",2,4,19393,15,1375,11193,13232,1,"0",0,0,249
"126234",7,2,19393,15,1521,10397,11259,1,"0",0,0,721
"77006",5,7,20366,6,3997,11057,11618,1,"1",0,0,529
"198329",11,6,19690,9,17,12889,12173,1,"0",0,0,2762
"205967",11,6,20397,12,5132,14685,11278,1,"0",0,0,519
"525326",28,2,20304,13,5434,14679,12892,1,"0",0,0,109
"48764",3,5,19977,14,732,11292,10849,1,"0",0,0,524
"221301",12,7,20397,12,5185,11057,11986,2,"1",0,0,583
"471368",25,6,19805,2,1320,10721,11057,1,"0",0,0,728
"268626",14,2,19393,15,12,11259,12889,1,"0",0,0,1067
"392812",21,2,19977,14,2156,12266,14679,1,"0",0,0,1303
"117721",6,1,20452,17,4344,14730,13303,1,"0",0,0,910
"442751",23,4,20363,1,5207,10397,12197,1,"0",0,0,780
"388694",21,2,20397,12,5433,11973,11057,1,"0",0,0,577
"148331",8,3,19790,5,1642,10397,12451,1,"0",0,0,270
"460490",24,5,19790,5,2527,14747,11292,1,"0",0,0,1024
"75301",4,6,19977,14,1874,12266,11292,1,"0",0,0,862
"104499",6,1,19805,2,219,13204,12892,1,"0",0,0,2218
"520134",28,2,19805,2,2657,13303,13204,1,"0",0,0,192
"277217",15,3,19393,15,2213,14679,11292,1,"0",0,0,853
"107662",6,1,20452,17,3675,13930,12953,1,"0",0,0,733
"125921",7,2,19393,15,6570,14893,14679,1,"0",0,0,480
"135000",7,2,19805,2,2245,15304,11298,1,"0",0,0,929
"586623",31,5,20304,13,4118,13487,12156,1,"1",0,0,913
"26007",2,4,19805,2,2048,14107,14893,1,"0",0,0,647
"216886",12,7,19790,5,2826,11433,11292,1,"0",0,0,1123
"554671",29,3,20363,1,5107,12953,13296,2,"1",0,0,195
"313356",17,5,20409,4,134,14771,10721,1,"0",0,0,2704
"577321",30,4,20436,7,2963,11618,14027,1,"0",0,0,1023
"542879",29,3,19393,15,1926,12892,12889,1,"0",0,0,236
"500125",27,1,20409,4,2460,14100,10721,1,"0",0,0,280
"150671",8,3,19977,14,1161,12451,13930,1,"0",0,0,864
"403315",22,3,20398,10,3857,13930,11067,1,"0",0,0,135
"85972",5,7,19393,15,352,10821,10397,1,"0",0,0,577
"19802",2,4,19930,3,1600,12892,14057,1,"1",0,0,834
"363849",20,1,20398,10,3539,12448,11298,1,"0",0,0,408
"102031",6,1,20304,13,5449,14771,10713,1,"0",0,0,522
"351412",19,7,19393,15,2226,12982,12173,1,"0",0,0,102
"189690",10,5,19805,2,9,11057,11298,1,"0",0,0,936
"324523",17,5,20304,13,5167,14802,13930,1,"0",0,0,541
"221969",12,7,19805,2,1446,11298,15370,1,"0",0,0,237
"248512",13,1,20409,4,417,10721,12478,1,"0",0,0,187
"151931",8,3,19393,15,1314,10693,10397,1,"0",0,0,214
"102571",6,1,20363,1,5162,12451,12953,2,"1",0,0,833
"261852",14,2,19805,2,679,11298,14679,2,"1",0,0,1171
"538652",29,3,20398,10,3518,12953,11995,2,"1",0,0,461
"169356",9,4,19690,9,372,12173,12402,1,"0",0,0,216
"151103",8,3,19977,14,483,13930,14107,2,"1",0,0,1440
"180744",10,5,19393,15,1433,14869,15016,1,"0",0,0,1156
"222439",12,7,19805,2,1202,12339,11298,1,"0",0,0,761
"149831",8,3,19790,5,3076,14730,10397,1,"0",0,0,321
"413323",22,3,20304,13,5501,11292,11413,1,"0",0,0,251
"303521",16,4,20452,17,3451,14122,11618,1,"0",0,0,319
"58964",4,6,19393,15,4028,10257,10821,1,"0",0,0,289
"265828",14,2,19790,5,846,13930,12953,1,"0",0,0,733
"46017",3,5,20304,13,3683,12889,12954,1,"0",0,0,231
"298820",16,4,19805,2,683,14492,11057,1,"0",0,0,130
"489989",26,7,19977,14,577,11433,14771,1,"0",0,0,2079
"182756",10,5,19930,3,1897,12889,14771,1,"0",0,0,414
"267842",14,2,19393,15,1951,15376,14831,1,"0",0,0,722
"210845",11,6,19790,5,1246,12892,10423,1,"0",0,0,1242
"59630",4,6,19393,15,2615,11278,10423,2,"1",0,0,1315
"225464",12,7,20398,10,4175,14122,13930,1,"1",0,0,413
"551952",29,3,20398,10,4113,11775,13930,1,"0",0,0,463
"81235",5,7,19790,5,2692,14193,10397,1,"0",0,0,271
"13629",1,3,19977,14,1782,10713,11292,1,"0",0,0,649
"13390",1,3,19977,14,2065,14771,11618,2,"1",0,0,2565
"376140",20,1,20452,17,3741,13495,11618,1,"0",0,0,1167
"16591",1,3,19790,5,2387,11252,10397,1,"0",0,0,366
"280328",15,3,20452,17,6115,14492,10721,1,"0",0,0,612
"161032",9,4,20304,13,5551,12892,14262,1,"0",0,0,110
"149619",8,3,19790,5,2826,11433,11292,1,"0",0,0,1123
"576738",30,4,19805,2,97,11298,14679,2,"1",0,0,1171
"4900",1,3,20378,16,6153,12264,10994,1,"0",0,0,441
"479544",26,7,20398,10,3337,13930,13871,1,"1",0,0,416
"258974",14,2,19805,2,1283,10721,12478,1,"0",0,0,187
"76461",4,6,20452,17,4591,10785,11278,1,"1",0,0,437
"369571",20,1,20363,1,5319,12953,11193,1,"0",0,0,585
"349793",19,7,19393,15,4137,10423,12896,1,"0",0,0,341
"169564",9,4,20397,12,5147,10693,14100,1,"0",0,0,675
"530023",28,2,19790,5,2010,10397,11298,1,"0",0,0,731
"340614",18,6,19790,5,2707,14027,10397,1,"0",0,0,545
"90300",5,7,19805,2,839,14107,14893,1,"0",0,0,647
"235205",13,1,19790,5,1557,13487,10397,1,"0",0,0,907
"55653",3,5,19790,5,2030,13232,10397,1,"1",0,0,591
"17129",1,3,19977,14,1087,14027,11618,1,"0",0,0,1023
"233841",13,1,19930,3,1978,14747,14679,1,"0",0,0,1050
"454579",24,5,20436,7,1515,13303,10397,2,"1",0,0,594
"239135",13,1,19393,15,941,12892,14893,1,"0",0,0,373
"535034",28,2,20398,10,3943,12953,12323,1,"0",0,0,500
"430609",23,4,19393,15,1966,14831,14057,1,"0",0,0,569
"46418",3,5,20304,13,4079,12954,14869,1,"0",0,0,588
"439025",23,4,19805,2,119,11298,13830,1,"0",0,0,3711
"590434",31,5,19393,15,1704,12889,14730,1,"0",0,0,1624
"489569",26,7,19977,14,1293,11618,11042,1,"0",0,0,404
"335947",18,6,20397,12,5323,15370,11057,1,"0",0,0,842
"139059",8,3,19805,2,438,14679,14107,1,"0",0,0,304
"121549",7,2,20397,12,5690,11057,13485,1,"0",0,0,708
"576146",30,4,20378,16,6126,12266,13158,1,"0",0,0,429
"273765",15,3,19977,14,703,11618,12892,1,"0",0,0,2454
"141638",8,3,19805,2,1831,14107,14122,1,"0",0,0,1814
"3118",1,3,20398,10,3836,12339,12953,1,"0",0,0,660
"396633",21,2,19805,2,627,11057,12889,1,"0",0,0,1916
"416512",22,3,19805,2,1898,10721,14100,1,"0",0,0,280
"359198",19,7,19977,14,423,12266,12889,1,"0",0,0,1222
"413909",22,3,20452,17,6004,12478,11066,1,"0",0,0,483
"279845",15,3,20416,11,357,13930,12889,1,"0",0,0,1514
"580627",31,5,19805,2,1690,10529,11057,1,"0",0,0,644
"591140",31,5,19393,15,611,13495,13204,1,"0",0,0,551
"502590",27,1,19790,5,1676,10693,10397,1,"0",0,0,214
"346009",19,7,20368,8,1215,10431,11697,1,"0",0,0,660
"180036",10,5,19393,15,856,14027,10821,1,"0",0,0,883
"263362",14,2,20304,13,5810,14893,11292,1,"0",0,0,909
"121422",7,2,20378,16,5917,11140,11298,1,"0",0,0,354
"479602",26,7,20398,10,3401,13367,13930,1,"0",0,0,139
"89062",5,7,19393,15,1257,15016,12953,2,"0",0,0,888
"213925",12,7,19805,2,2588,14107,10721,1,"0",0,0,2300
"160510",9,4,20304,13,4316,14869,14794,1,"0",0,0,272
"443321",24,5,20398,10,3448,11298,10868,2,"1",0,0,922
"246706",13,1,20436,7,2423,11042,14635,1,"0",0,0,1025
"74743",4,6,20304,13,4166,14869,14689,1,"0",0,0,615
"109723",6,1,19393,15,1733,14107,14747,1,"1",0,0,1107
"300537",16,4,19790,5,2068,14683,12478,1,"0",0,0,1587
"498022",26,7,20304,13,5635,12892,14893,1,"0",0,0,373
"86456",5,7,19393,15,2941,11278,11259,1,"0",0,0,1184
"45091",3,5,19805,2,1937,11057,10721,2,"0",0,0,728
"498914",26,7,20363,1,5004,10821,11193,1,"0",0,0,430
"443092",24,5,20368,8,58,13256,12889,1,"0",0,0,1210
"456519",24,5,20398,10,3796,12478,10821,1,"0",0,0,184
"418777",22,3,20363,1,5414,13930,11193,1,"0",0,0,264
"270426",14,2,19393,15,1096,14107,10800,1,"0",0,0,369
"255511",14,2,19790,5,2445,10397,11259,1,"0",0,0,721
"313806",17,5,20397,12,5582,14814,11057,1,"0",0,0,764
"150084",8,3,19977,14,2174,14027,11618,1,"0",0,0,1023
"144986",8,3,20363,1,4868,12953,15412,2,"0",0,0,648
"374588",20,1,19977,14,2068,14771,12889,1,"0",0,0,414
"152965",8,3,19393,15,909,12191,10140,1,"0",0,0,759
"338925",18,6,20416,11,1905,12889,14747,2,"0",0,0,867
"488573",26,7,19790,5,2716,11433,11278,1,"0",0,0,405
"37959",2,4,20452,17,4370,11278,11433,1,"0",0,0,405
"454238",24,5,19805,2,1877,11697,11057,2,"1",0,0,632
"318427",17,5,20409,4,1990,14843,11618,2,"1",0,0,1608
"407522",22,3,19393,15,6,11259,14683,1,"0",0,0,247
"429223",23,4,20452,17,4495,10693,11278,1,"0",0,0,562
